nama,time,gazeX,gazeY,label
Melli,427,458.6304,439.398,1
Melli,444,432.384,428.1876,1
Melli,460,428.3136,424.7964,1
Melli,477,406.56,444.582,1
Melli,493,201.7536,490.9788,1
Melli,509,214.7712,498.096,1
Melli,526,112.4352,570.996,1
Melli,542,147.1296,568.3716,1
Melli,559,161.8944,575.4024,1
Melli,575,144.9408,569.6028,1
Melli,592,182.592,592.8984,1
Melli,608,168.1152,586.1808,1
Melli,624,150.0288,561.2328,1
Melli,641,121.6512,566.7084,1
Melli,657,128.1216,569.538,1
Melli,674,138.144,581.4937,1
Melli,690,504.576,910.1268,1
Melli,707,512.352,912.7944,1
Melli,723,525.8112,893.322,1
Melli,739,409.3632,931.4352,1
Melli,756,400.32,928.9188,1
Melli,772,425.3376,823.284,1
Melli,789,158.0352,545.3351,1
Melli,805,160.896,546.48,1
Melli,822,503.6928,862.434,1
Melli,838,478.08,812.0952,1
Melli,854,471.7056,809.406,1
Melli,871,162.7776,552.096,1
Melli,887,131.7504,530.8956,1
Melli,904,111.8592,520.992,1
Melli,920,140.8704,529.3188,1
Melli,937,169.9968,530.2584,1
Melli,953,192.8832,542.0089,1
Melli,969,219.744,553.8564,1
Melli,986,238.272,537.8184,1
Melli,1002,243.7632,540.81,1
Melli,1019,232.2048,532.7856,1
Melli,1035,214.4256,547.722,1
Melli,1052,211.392,546.3504,1
Melli,1068,220.1472,552.1608,1
Melli,1084,215.5776,556.7616,1
Melli,1101,214.6176,556.2648,1
Melli,1117,199.0464,553.4676,1
Melli,1134,234.432,525.096,1
Melli,1150,239.8464,527.6556,1
Melli,1167,303.744,309.8952,1
Melli,1183,325.3056,315.576,1
Melli,1199,329.7408,320.814,1
Melli,1216,322.4832,301.6872,1
Melli,1232,309.1776,286.3512,1
Melli,1249,306.1632,282.906,1
Melli,1265,336.672,295.0452,1
Melli,1282,329.9136,296.0928,1
Melli,1298,339.2064,304.4628,1
Melli,1314,344.4672,327.1104,1
Melli,1331,337.344,321.2244,1
Melli,1347,337.344,321.2244,1
Melli,1364,339.6672,330.0912,1
Melli,1380,688.3392,816.5772,1
Melli,1397,680.256,810.6588,1
Melli,1413,224.0832,239.4576,1
Melli,1429,193.6512,225.5364,1
Melli,1446,179.04,212.9544,1
Melli,1462,208.4352,226.0548,1
Melli,1479,207.6672,245.9484,1
Melli,1495,198.7776,239.0256,1
Melli,1512,170.88,218.7216,1
Melli,1528,174.1248,199.1628,1
Melli,1544,162.8928,189.5184,1
Melli,1561,144.9792,192.7908,1
Melli,1577,748.3392,702.2484,1
Melli,1594,753.9648,707.5296,1
Melli,1610,166.272,215.6976,1
Melli,1627,174.0864,207.5652,1
Melli,1643,185.6064,217.4688,1
Melli,1659,204.2496,241.4988,1
Melli,1676,186.7776,255.9492,1
Melli,1692,186.7776,255.9492,1
Melli,1709,198.7392,247.752,1
Melli,1725,188.5056,250.1388,1
Melli,1742,179.5008,243.3132,1
Melli,1758,180.9792,208.4292,1
Melli,1774,168.7104,203.9796,1
Melli,1791,166.3296,201.474,1
Melli,1807,154.848,223.4628,1
Melli,1824,173.0688,229.4028,1
Melli,1840,184.6272,238.8852,1
Melli,1857,180.8064,226.1088,1
Melli,1873,190.176,234.8028,1
Melli,1890,190.176,234.8028,1
Melli,1906,174.5088,217.1448,1
Melli,1922,206.2656,234.0252,1
Melli,1939,214.4256,240.516,1
Melli,1955,634.1952,688.8672,1
Melli,1972,658.0608,730.0152,1
Melli,1988,658.2336,730.7064,1
Melli,2004,645.3312,706.158,1
Melli,2021,619.6032,707.346,1
Melli,2037,613.344,701.838,1
Melli,2054,627.8208,673.8336,1
Melli,2070,643.3728,694.7532,1
Melli,2087,643.3728,694.7532,1
Melli,2103,650.5344,706.7736,1
Melli,2119,640.5696,698.9436,1
Melli,2136,634.1568,693.8244,1
Melli,2152,628.8768,721.6668,1
Melli,2169,626.5728,683.1757,1
Melli,2185,620.1024,677.0412,1
Melli,2202,603.8208,699.8616,1
Melli,2218,609.8112,669.3084,1
Melli,2235,609.8112,669.3084,1
Melli,2251,625.728,653.562,1
Melli,2267,639.072,682.398,1
Melli,2284,645.2352,687.42,1
Melli,2300,597.8304,668.79,1
Melli,2317,648.7488,704.9592,1
Melli,2333,660.9216,715.3488,1
Melli,2349,626.2272,701.8056,1
Melli,2366,602.4384,679.4172,1
Melli,2382,595.7376,674.7408,1
Melli,2399,599.6544,658.4868,1
Melli,2415,630.72,650.1384,1
Melli,2432,630.5856,648.108,1
Melli,2448,615.1488,681.048,1
Melli,2464,641.3952,676.2312,1
Melli,2481,654.2208,688.5432,1
Melli,2497,674.7456,723.8268,1
Melli,2514,661.6128,676.1016,1
Melli,2530,655.6992,671.1984,1
Melli,2547,380.1984,254.5344,1
Melli,2563,379.7952,233.388,1
Melli,2579,371.136,224.262,1
Melli,2596,351.3984,229.9644,1
Melli,2612,331.6992,241.164,1
Melli,2629,340.4352,249.6636,1
Melli,2645,361.5744,267.5592,1
Melli,2662,338.688,249.6528,1
Melli,2678,338.688,249.6528,1
Melli,2694,337.3824,220.4928,1
Melli,2711,646.9632,710.1216,1
Melli,2727,641.1456,705.1212,1
Melli,2744,359.4624,201.9384,1
Melli,2760,353.856,185.8032,1
Melli,2777,353.856,185.8032,1
Melli,2793,355.6416,188.5464,1
Melli,2809,693.216,717.4872,1
Melli,2826,693.216,717.4872,1
Melli,2842,686.8224,710.1,1
Melli,2859,651.0912,717.5304,1
Melli,2875,656.8512,722.1744,1
Melli,2892,466.56,201.3552,1
Melli,2908,447.9936,206.82,1
Melli,2924,449.5488,209.8332,1
Melli,2941,446.6304,202.662,1
Melli,2957,454.0416,204.2604,1
Melli,2974,457.056,207.8892,1
Melli,2990,449.3568,220.5468,1
Melli,3007,447.5904,216.6048,1
Melli,3023,447.5904,216.6048,1
Melli,3039,448.512,218.5164,1
Melli,3056,459.6672,210.0276,1
Melli,3072,455.2512,203.3964,1
Melli,3089,457.2096,193.3416,1
Melli,3105,441.6576,208.2564,1
Melli,3122,435.8592,204.0444,1
Melli,3138,422.6304,169.7976,1
Melli,3154,425.2416,168.0372,1
Melli,3171,415.8144,155.4228,1
Melli,3187,438.6432,147.7224,1
Melli,3204,436.2432,165.1212,1
Melli,3220,449.7408,182.844,1
Melli,3236,449.5488,181.8936,1
Melli,3253,460.9728,206.3664,1
Melli,3269,466.944,212.1228,1
Melli,3286,467.0784,199.368,1
Melli,3302,481.4784,193.3092,1
Melli,3319,475.4688,187.3152,1
Melli,3335,466.1376,187.4772,1
Melli,3351,445.0752,169.0956,1
Melli,3368,437.2608,159.4188,1
Melli,3384,489.3312,170.7696,1
Melli,3401,475.2768,172.5192,1
Melli,3417,485.1648,183.5568,1
Melli,3434,502.2144,195.2532,1
Melli,3450,480.4416,213.0624,1
Melli,3467,484.6848,218.16,1
Melli,3483,556.5504,188.19,1
Melli,3499,556.32,190.6956,1
Melli,3516,553.7856,188.9892,1
Melli,3532,553.0752,148.8564,1
Melli,3549,537.6576,172.7244,1
Melli,3565,532.8192,163.9548,1
Melli,3582,529.1904,163.8252,1
Melli,3598,530.8608,137.16,1
Melli,3614,534.7008,142.7112,1
Melli,3631,549.2736,165.0132,1
Melli,3647,553.7664,169.7544,1
Melli,3664,553.7664,169.7544,1
Melli,3680,546.2016,169.5492,1
Melli,3697,566.6688,165.4128,1
Melli,3713,560.1984,155.8764,1
Melli,3729,689.2608,150.0012,1
Melli,3746,704.16,149.3316,1
Melli,3762,706.8288,154.3536,1
Melli,3779,712.512,157.0212,1
Melli,3795,719.136,164.0088,1
Melli,3812,721.8048,169.0956,1
Melli,3828,738.1056,180.3924,1
Melli,3844,752.1408,192.942,1
Melli,3861,752.1408,192.942,1
Melli,3877,747.5328,172.908,1
Melli,3894,750.9696,186.5376,1
Melli,3910,748.4544,181.5696,1
Melli,3927,744.0,170.9748,1
Melli,3943,741.0048,175.5864,1
Melli,3960,741.0048,175.5864,1
Melli,3976,733.8817,175.3704,1
Melli,3992,808.704,171.558,1
Melli,4009,808.704,171.558,1
Melli,4025,888.4992,203.202,1
Melli,4041,899.9232,191.4948,1
Melli,4058,896.256,181.1808,1
Melli,4074,895.6608,180.2412,1
Melli,4091,882.336,167.778,1
Melli,4107,880.3584,162.3348,1
Melli,4124,860.3328,142.4088,1
Melli,4140,868.2432,140.94,1
Melli,4157,868.2432,140.94,1
Melli,4173,849.6576,149.7204,1
Melli,4189,968.3328,149.1912,1
Melli,4206,968.3328,149.1912,1
Melli,4222,1053.85,124.038,1
Melli,4239,1054.099,133.7256,1
Melli,4255,1056.326,139.8276,1
Melli,4272,1035.322,141.75,1
Melli,4288,1045.133,141.7608,1
Melli,4304,1047.283,152.7984,1
Melli,4321,1053.466,166.104,1
Melli,4337,1053.216,176.7528,1
Melli,4354,1053.216,176.7528,1
Melli,4370,1068.211,173.1564,1
Melli,4387,1076.986,163.4256,1
Melli,4403,1076.986,163.4256,1
Melli,4419,1172.41,155.952,1
Melli,4436,1145.933,176.4396,1
Melli,4452,1145.933,176.4396,1
Melli,4469,1142.707,173.2968,1
Melli,4485,1181.126,158.1984,1
Melli,4502,1181.126,158.1984,1
Melli,4518,1163.482,179.28,1
Melli,4534,1157.05,165.0456,1
Melli,4551,1157.05,165.0456,1
Melli,4567,1135.258,203.9796,1
Melli,4584,1147.718,203.9904,1
Melli,4600,1147.718,203.9904,1
Melli,4617,1152.518,194.9832,1
Melli,4633,1152.154,190.9008,1
Melli,4649,1152.154,190.9008,1
Melli,4666,1124.16,196.0308,1
Melli,4682,1157.587,196.4736,1
Melli,4699,1158.432,196.7004,1
Melli,4715,1274.784,277.6356,1
Melli,4732,1282.176,271.08,1
Melli,4748,1281.83,279.7092,1
Melli,4765,1305.581,290.3256,1
Melli,4781,1319.078,296.568,1
Melli,4797,1319.539,291.4812,1
Melli,4814,1300.589,272.9808,1
Melli,4830,1301.05,260.5068,1
Melli,4847,1301.318,255.8844,1
Melli,4863,1294.31,267.4512,1
Melli,4879,1272.96,271.8036,1
Melli,4896,1272.365,276.9012,1
Melli,4912,1260.883,264.708,1
Melli,4929,1312.032,274.7952,1
Melli,4945,1311.878,270.7344,1
Melli,4962,1408.858,238.1832,1
Melli,4978,1439.578,248.184,1
Melli,4994,1440.749,242.8488,1
Melli,5011,1260.653,235.8288,1
Melli,5027,1254.413,259.146,1
Melli,5044,1252.378,268.4988,1
Melli,5060,1262.534,288.6948,1
Melli,5077,1301.952,285.0768,1
Melli,5093,1302.95,269.0172,1
Melli,5109,1219.814,237.1032,1
Melli,5126,1.0128,-0.6862,1
Melli,5142,1.5066,-1.8207,1
Melli,5159,1.1496,3.2354,1
Melli,5175,1054.963,1051.132,1
Melli,5192,1057.805,1060.225,1
Melli,5208,1057.805,1060.225,1
Melli,5224,1057.805,1060.225,1
Melli,5241,1057.805,1060.225,1
Melli,5257,1057.805,1060.225,1
Melli,5274,1057.805,1060.225,1
Melli,5290,1057.805,1060.225,1
Melli,5307,1057.805,1060.225,1
Melli,5323,1057.805,1060.225,1
Melli,5339,1057.805,1060.225,1
Melli,5356,1057.805,1060.225,1
Melli,5372,1057.805,1060.225,1
Melli,5389,1041.082,779.058,1
Melli,5405,371.6352,330.2316,1
Melli,5422,384.5952,330.9228,1
Melli,5438,380.064,326.7108,1
Melli,5454,367.2384,331.614,1
Melli,5471,779.1168,612.576,1
Melli,5487,772.7616,603.234,1
Melli,5504,679.1808,797.2884,1
Melli,5520,624.9408,711.2232,1
Melli,5537,621.8495,708.4368,1
Melli,5553,662.1504,687.96,1
Melli,5569,642.9504,707.1732,1
Melli,5586,636.4032,701.8596,1
Melli,5602,639.2064,723.6648,1
Melli,5619,598.4256,711.2232,1
Melli,5635,604.2048,715.23,1
Melli,5651,639.2448,717.5952,1
Melli,5668,649.8816,726.6024,1
Melli,5684,650.1312,728.0928,1
Melli,5701,621.2352,697.3128,1
Melli,5717,174.24,209.6064,1
Melli,5734,161.5296,198.3528,1
Melli,5750,175.3536,216.54,1
Melli,5767,187.488,219.24,1
Melli,5783,198.8736,228.8304,1
Melli,5799,188.0064,243.0,1
Melli,5816,190.5024,247.8708,1
Melli,5832,190.5024,247.8708,1
Melli,5849,177.12,212.6088,1
Melli,5865,183.8784,210.492,1
Melli,5882,183.8784,210.492,1
Melli,5898,190.4256,229.6728,1
Melli,5914,190.1376,243.0108,1
Melli,5931,190.1376,243.0108,1
Melli,5947,201.6384,211.2264,1
Melli,5964,206.4,225.3852,1
Melli,5980,206.4,225.3852,1
Melli,5997,190.5408,223.6248,1
Melli,6013,177.696,225.0072,1
Melli,6029,177.696,225.0072,1
Melli,6046,257.1456,250.2036,1
Melli,6062,665.856,721.0188,1
Melli,6079,671.5008,725.436,1
Melli,6095,260.4288,245.9052,1
Melli,6112,249.024,247.4928,1
Melli,6128,251.0976,249.9984,1
Melli,6144,685.1328,747.4032,1
Melli,6161,673.1136,756.7344,1
Melli,6177,667.4688,751.8312,1
Melli,6194,934.4064,710.0568,1
Melli,6210,703.3152,687.0204,1
Melli,6227,708.8256,691.8912,1
Melli,6243,854.592,646.38,1
Melli,6259,723.168,743.9471,1
Melli,6276,722.8416,744.5412,1
Melli,6292,237.2928,231.1092,1
Melli,6309,622.0224,593.3196,1
Melli,6325,615.8208,586.3752,1
Melli,6342,242.7264,226.7136,1
Melli,6358,686.8416,760.32,1
Melli,6374,686.8416,760.32,1
Melli,6391,668.0256,828.7812,1
Melli,6407,627.0144,691.8696,1
Melli,6424,627.0144,691.8696,1
Melli,6440,668.8128,741.042,1
Melli,6457,674.3616,778.1616,1
Melli,6473,680.0448,782.3844,1
Melli,6489,702.7776,894.0456,1
Melli,6506,682.5215,942.7212,1
Melli,6522,688.224,945.3348,1
Melli,6539,659.3664,729.0432,1
Melli,6555,695.4816,830.2932,1
Melli,6572,689.7792,826.4808,1
Melli,6588,643.4112,710.64,1
Melli,6604,626.6112,733.7628,1
Melli,6621,613.7856,723.6324,1
Melli,6637,622.1568,740.2428,1
Melli,6654,595.488,728.7733,1
Melli,6670,601.2864,732.7476,1
Melli,6687,648.3456,762.1668,1
Melli,6703,676.0512,765.8388,1
Melli,6719,682.3872,771.5305,1
Melli,6736,256.5888,274.4064,1
Melli,6752,252.2112,272.538,1
Melli,6769,242.208,264.0816,1
Melli,6785,209.4336,286.362,1
Melli,6802,215.5008,288.738,1
Melli,6818,223.5456,294.7536,1
Melli,6834,474.9888,274.59,1
Melli,6851,527.0016,296.5896,1
Melli,6867,532.1855,303.7392,1
Melli,6884,533.7792,303.1344,1
Melli,6900,547.7952,297.2052,1
Melli,6917,544.2624,292.8204,1
Melli,6933,550.0032,276.318,1
Melli,6949,534.1632,272.5596,1
Melli,6966,528.0,266.4144,1
Melli,6982,509.0112,257.8284,1
Melli,6999,515.0592,255.42,1
Melli,7015,513.5616,252.288,1
Melli,7031,555.8016,226.584,1
Melli,7048,553.152,249.0048,1
Melli,7064,560.3904,258.5844,1
Melli,7081,571.4688,265.464,1
Melli,7097,567.5328,268.9092,1
Melli,7114,567.5328,268.9092,1
Melli,7130,583.0848,297.3564,1
Melli,7147,569.2416,267.786,1
Melli,7163,569.2416,267.786,1
Melli,7179,558.3744,282.9924,1
Melli,7196,551.2896,277.83,1
Melli,7212,547.7375,273.294,1
Melli,7229,565.0944,248.9616,1
Melli,7245,558.72,248.0112,1
Melli,7262,555.2832,243.4212,1
Melli,7278,570.0864,244.6848,1
Melli,7294,578.496,234.36,1
Melli,7311,581.8176,238.896,1
Melli,7327,589.4208,283.2408,1
Melli,7344,594.5664,285.4116,1
Melli,7360,595.5072,288.3168,1
Melli,7377,590.9376,297.4104,1
Melli,7393,605.9904,277.614,1
Melli,7409,602.5152,272.808,1
Melli,7426,588.3456,238.0104,1
Melli,7442,574.5024,235.8936,1
Melli,7459,576.864,237.4488,1
Melli,7475,537.1584,295.164,1
Melli,7491,564.4032,315.5544,1
Melli,7508,562.3104,314.4312,1
Melli,7524,530.8416,308.394,1
Melli,7541,541.6704,305.7372,1
Melli,7557,536.7168,298.6092,1
Melli,7574,538.5408,297.0648,1
Melli,7590,515.8272,309.7872,1
Melli,7607,523.392,318.3516,1
Melli,7623,523.7952,323.9676,1
Melli,7639,561.5424,331.9488,1
Melli,7656,559.2576,330.534,1
Melli,7672,448.0704,341.3448,1
Melli,7689,267.3984,362.016,1
Melli,7705,269.5104,363.15,1
Melli,7721,234.9696,379.3824,1
Melli,7738,257.7792,386.2728,1
Melli,7754,276.1344,399.1896,1
Melli,7771,302.9376,408.4992,1
Melli,7787,309.2352,405.7884,1
Melli,7804,314.2464,409.5144,1
Melli,7820,316.0512,416.1132,1
Melli,7837,314.4768,426.3084,1
Melli,7853,318.7584,429.3972,1
Melli,7869,302.8416,422.928,1
Melli,7886,311.7504,433.9116,1
Melli,7902,316.1088,437.022,1
Melli,7919,315.9552,414.6768,1
Melli,7935,308.3712,438.1884,1
Melli,7952,309.6576,439.5384,1
Melli,7968,308.3904,435.618,1
Melli,7984,297.408,434.322,1
Melli,8001,284.5632,425.6604,1
Melli,8017,274.0224,429.6672,1
Melli,8034,253.536,419.85,1
Melli,8050,239.3472,409.9896,1
Melli,8066,220.3584,413.0352,1
Melli,8083,231.0144,432.1728,1
Melli,8099,229.2288,430.6392,1
Melli,8116,230.0928,444.636,1
Melli,8132,242.1312,455.976,1
Melli,8149,243.0528,456.5592,1
Melli,8165,254.88,443.718,1
Melli,8182,259.5648,452.412,1
Melli,8198,259.5648,452.412,1
Melli,8214,253.6704,451.9368,1
Melli,8231,252.8832,435.9636,1
Melli,8247,254.6496,437.5512,1
Melli,8264,243.7632,427.896,1
Melli,8280,232.416,429.4296,1
Melli,8297,234.528,430.4664,1
Melli,8313,229.4976,446.6124,1
Melli,8329,264.9408,446.9796,1
Melli,8346,265.8432,447.5844,1
Melli,8362,305.5104,449.8632,1
Melli,8379,309.6192,447.7464,1
Melli,8395,305.1072,444.582,1
Melli,8412,288.5952,429.3864,1
Melli,8428,307.6416,467.4564,1
Melli,8444,307.6416,467.4564,1
Melli,8461,288.8256,431.8272,1
Melli,8477,295.968,423.2628,1
Melli,8494,295.968,423.2628,1
Melli,8510,291.0528,433.2744,1
Melli,8527,292.512,443.6856,1
Melli,8543,292.512,443.6856,1
Melli,8559,547.0848,464.1516,1
Melli,8576,546.816,465.1884,1
Melli,8592,543.168,461.7648,1
Melli,8609,537.1776,474.8868,1
Melli,8625,529.0752,468.2988,1
Melli,8642,529.0752,468.2988,1
Melli,8659,537.2928,474.984,1
Melli,8674,540.3456,480.3948,1
Melli,8691,544.0128,483.7104,1
Melli,8707,544.5696,482.2524,1
Melli,8724,545.5104,466.8516,1
Melli,8740,543.3408,465.6528,1
Melli,8757,527.904,467.5644,1
Melli,8773,527.7504,470.2104,1
Melli,8789,522.2976,464.4756,1
Melli,8806,415.872,485.568,1
Melli,8822,441.6768,506.6496,1
Melli,8839,446.1504,509.976,1
Melli,8855,414.8352,500.7852,1
Melli,8872,397.9008,493.4952,1
Melli,8888,392.9856,489.9528,1
Melli,8904,435.36,500.6664,1
Melli,8921,399.5136,476.1936,1
Melli,8938,399.5136,476.1936,1
Melli,8954,426.6816,488.8296,1
Melli,8970,428.0064,499.3488,1
Melli,8986,432.7296,502.794,1
Melli,9003,436.3968,513.1944,1
Melli,9019,451.0848,517.6548,1
Melli,9036,448.7808,516.5208,1
Melli,9052,402.9312,488.862,1
Melli,9069,417.0816,506.9736,1
Melli,9085,414.7968,504.8568,1
Melli,9102,434.6304,486.8856,1
Melli,9118,438.0864,496.5624,1
Melli,9134,438.432,496.8216,1
Melli,9151,414.6048,489.1428,1
Melli,9167,430.368,503.0964,1
Melli,9184,430.368,503.0964,1
Melli,9200,419.136,507.6216,1
Melli,9216,430.0224,506.1312,1
Melli,9233,431.8656,508.0212,1
Melli,9249,462.2208,508.5612,1
Melli,9266,455.8848,523.6272,1
Melli,9282,457.9392,524.5452,1
Melli,9299,429.9648,513.378,1
Melli,9315,469.152,519.1452,1
Melli,9331,467.2512,518.2812,1
Melli,9348,479.7504,508.572,1
Melli,9364,468.2496,487.728,1
Melli,9381,464.448,483.4404,1
Melli,9397,67.8336,66.6792,1
Melli,9414,67.8336,66.6792,1
Melli,9430,67.8336,66.6792,1
Melli,9446,67.8336,66.6792,1
Melli,9463,67.8336,66.6792,1
Melli,9479,67.8336,66.6792,1
Melli,9496,67.8336,66.6792,1
Melli,9512,67.8336,66.6792,1
Melli,9529,67.8336,66.6792,1
Melli,9545,67.8336,66.6792,1
Melli,9562,67.8336,66.6792,1
Melli,9578,67.8336,66.6792,1
Melli,9594,67.8336,66.6792,1
Melli,9611,67.8336,66.6792,1
Melli,9627,67.8336,66.6792,1
Melli,9644,67.8336,66.6792,1
Melli,9660,67.8336,66.6792,1
Melli,9677,519.4176,566.8164,1
Melli,9693,433.5744,846.558,1
Melli,9709,442.8672,845.91,1
Melli,9726,448.3008,848.016,1
Melli,9742,160.3584,554.3964,1
Melli,9759,162.0288,556.632,1
Melli,9775,169.4208,560.4012,1
Melli,9792,165.9072,558.522,1
Melli,9808,1527.552,1.6744,1
Melli,9824,1531.584,1.677,1
Melli,9841,181.0368,574.5384,1
Melli,9857,1562.208,1.6483,1
Melli,9874,1558.982,1.6429,1
Melli,9890,200.2368,568.7712,1
Melli,9906,213.6384,585.0468,1
Melli,9923,208.7808,582.6924,1
Melli,9939,266.3424,580.77,1
Melli,9956,247.9296,574.7652,1
Melli,9972,243.3216,572.3784,1
Melli,9989,238.2144,574.3872,1
Melli,10005,244.3008,576.6552,1
Melli,10022,244.3008,576.6552,1
Melli,10038,224.3136,566.3304,1
Melli,10054,231.3792,571.8276,1
Melli,10071,223.2768,567.9936,1
Melli,10087,220.416,552.4956,1
Melli,10104,203.1552,551.5992,1
Melli,10120,197.7408,548.4564,1
Melli,10136,273.8304,552.8952,1
Melli,10153,335.0592,563.76,1
Melli,10169,342.7584,568.566,1
Melli,10186,338.0352,570.0564,1
Melli,10202,335.1168,575.0028,1
Melli,10219,330.2784,572.238,1
Melli,10235,308.256,556.8372,1
Melli,10251,311.8464,536.814,1
Melli,10268,306.8352,533.844,1
Melli,10284,302.4,528.4872,1
Melli,10301,306.1632,524.1996,1
Melli,10317,306.1632,524.1996,1
Melli,10334,311.2512,546.8688,1
Melli,10350,313.5552,539.7732,1
Melli,10367,315.84,541.458,1
Melli,10383,344.7744,544.7736,1
Melli,10399,352.7424,541.836,1
Melli,10416,350.208,539.9028,1
Melli,10432,439.3536,547.3548,1
Melli,10449,384.0768,556.0488,1
Melli,10465,384.4608,556.2756,1
Melli,10482,378.1056,570.4128,1
Melli,10498,379.6032,551.6532,1
Melli,10514,370.0416,545.6808,1
Melli,10531,368.8896,545.616,1
Melli,10547,352.9728,533.682,1
Melli,10564,350.4576,532.494,1
Melli,10580,391.9488,541.026,1
Melli,10597,403.3344,527.4504,1
Melli,10613,403.4304,527.5152,1
Melli,10629,349.9968,525.798,1
Melli,10646,404.4096,519.5448,1
Melli,10662,402.0672,517.4928,1
Melli,10679,425.3376,523.3248,1
Melli,10695,440.3136,524.7612,1
Melli,10712,448.7616,530.7984,1
Melli,10728,468.7872,533.9952,1
Melli,10744,471.9936,544.1472,1
Melli,10761,476.4864,547.3656,1
Melli,10777,461.0688,545.9507,1
Melli,10794,472.0704,556.1676,1
Melli,10810,472.0704,556.1676,1
Melli,10827,464.3328,545.7132,1
Melli,10843,481.5744,561.492,1
Melli,10859,481.5744,561.492,1
Melli,10876,516.5568,557.1612,1
Melli,10892,586.0032,528.0768,1
Melli,10909,582.624,525.0636,1
Melli,10925,572.448,534.6864,1
Melli,10942,571.7376,550.3248,1
Melli,10958,569.8176,549.3528,1
Melli,10974,592.9152,549.1693,1
Melli,10991,581.76,561.7512,1
Melli,11007,583.3152,562.4316,1
Melli,11024,588.7872,556.0488,1
Melli,11040,607.4304,563.1552,1
Melli,11056,609.12,565.272,1
Melli,11073,574.5792,543.1644,1
Melli,11089,592.9536,546.7284,1
Melli,11106,591.3024,544.6008,1
Melli,11122,623.7696,530.928,1
Melli,11139,647.4048,555.3144,1
Melli,11155,648.96,557.4852,1
Melli,11171,678.5664,551.7828,1
Melli,11188,646.2528,534.7188,1
Melli,11204,639.9744,528.6708,1
Melli,11221,641.8176,547.1281,1
Melli,11237,665.1072,554.4828,1
Melli,11254,665.1072,554.4828,1
Melli,11270,649.344,526.4028,1
Melli,11286,658.7712,538.4016,1
Melli,11303,658.6944,536.9436,1
Melli,11319,648.768,559.926,1
Melli,11336,678.1248,552.0312,1
Melli,11352,685.4016,559.7532,1
Melli,11369,816.2304,564.0408,1
Melli,11385,833.376,547.236,1
Melli,11402,833.6256,547.614,1
Melli,11418,827.616,548.0028,1
Melli,11434,823.7184,536.9004,1
Melli,11451,819.3216,530.5392,1
Melli,11467,821.6832,532.5372,1
Melli,11484,784.8768,526.6728,1
Melli,11500,784.8768,526.6728,1
Melli,11516,802.2912,534.3624,1
Melli,11533,797.8176,557.1504,1
Melli,11549,800.256,560.2932,1
Melli,11566,811.584,546.102,1
Melli,11582,795.8784,546.912,1
Melli,11599,797.088,547.6032,1
Melli,11615,820.0128,549.2448,1
Melli,11632,873.6,551.1996,1
Melli,11648,874.3872,553.4244,1
Melli,11664,904.416,557.9064,1
Melli,11681,887.4624,532.9044,1
Melli,11697,885.7536,529.956,1
Melli,11714,885.5808,552.4308,1
Melli,11730,884.7168,550.3032,1
Melli,11746,881.7408,546.5016,1
Melli,11763,882.5472,536.49,1
Melli,11779,871.5072,518.6376,1
Melli,11796,870.72,516.1104,1
Melli,11812,866.0928,546.6204,1
Melli,11829,775.6608,523.0332,1
Melli,11845,778.1568,526.2732,1
Melli,11861,256.1088,586.2132,1
Melli,11878,93.9456,565.0668,1
Melli,11894,105.4272,570.1752,1
Melli,11911,129.9072,579.9276,1
Melli,11927,165.4848,600.8472,1
Melli,11944,183.36,608.7528,1
Melli,11960,184.032,591.3109,1
Melli,11976,182.1312,616.6476,1
Melli,11993,187.0848,618.7536,1
Melli,12009,187.1232,601.9812,1
Melli,12026,194.3808,606.4524,1
Melli,12042,191.2896,605.2536,1
Melli,12059,202.7136,607.5216,1
Melli,12075,160.224,598.3092,1
Melli,12092,151.872,594.4427,1
Melli,12108,167.1744,586.9908,1
Melli,12125,178.9056,602.3808,1
Melli,12141,192.96,608.5584,1
Melli,12157,198.5472,608.4396,1
Melli,12174,1495.91,1.7086,1
Melli,12190,1490.458,1.7021,1
Melli,12206,185.0304,625.9464,1
Melli,12223,189.3696,597.6504,1
Melli,12239,178.56,592.704,1
Melli,12256,166.176,608.6124,1
Melli,12272,140.8704,598.5684,1
Melli,12289,145.9968,600.804,1
Melli,12305,186.912,608.0724,1
Melli,12322,184.608,605.1348,1
Melli,12338,179.136,602.6724,1
Melli,12354,158.8032,629.0676,1
Melli,12371,133.5744,620.298,1
Melli,12387,128.448,618.192,1
Melli,12404,162.4704,614.9844,1
Melli,12420,131.5776,629.0892,1
Melli,12436,137.2416,631.3788,1
Melli,12453,158.8608,617.706,1
Melli,12469,160.0896,608.1696,1
Melli,12486,160.0896,608.1696,1
Melli,12502,188.3136,631.0764,1
Melli,12519,148.0512,631.9296,1
Melli,12535,148.0512,631.9296,1
Melli,12551,191.4432,625.2876,1
Melli,12568,178.1184,632.3184,1
Melli,12584,178.1184,632.3184,1
Melli,12601,250.7712,618.8724,1
Melli,12617,256.5888,639.0036,1
Melli,12634,251.5584,636.7248,1
Melli,12650,265.536,643.8745,1
Melli,12667,253.824,626.5404,1
Melli,12683,248.8704,624.3047,1
Melli,12699,251.616,640.7964,1
Melli,12716,212.256,616.4424,1
Melli,12732,217.3824,618.732,1
Melli,12749,230.7264,623.6784,1
Melli,12765,220.1472,616.5936,1
